name,address,type,algebra_pool,new_symbol,new_type,gauges,fee_ca,bribe_ca,new_name
aWBNB-ANKR 0808,0xa2a57851c9Abf123Be82a15978b68c0335610808,CL,0x90D43f6e920Ab9500AE0473d6f67A95126ca4091,BNB/ANKR,Narrow,0xb47A3aCd91aFa4C52B6B05bEe8B6d23983E8Bf81,0x85021CC133ae90510b1a62eCC2157f147CE89402,0x5b6fdC77F0eFF3Cf3f80eCe3Af90FD26c621d0e1,BNB/ANKR - Narrow
aETH-XCAD 7Fcf,0xdFBa9e5af368BBf7AB92e68b09E05aF3116F7Fcf,CL,0xfB0e434EBa0A467cd3f47cEC5De63f4385861eA3,ETH/XCAD,Narrow,0xD16591E6b3DC08630C1655A1734254d383D4FBF6,0xB6e4e51A4366d418813BEA469aead937137a2264,0x82eD69fBAf8f9aF17D1c85821c3020034c28E244,ETH/XCAD - Narrow
vAMM-ETH/LIQ,0xdf26702B1A510bc6860b2a1DF11219f216b91445,vAMM,,ETH/LIQ,Volatile,0x83367AD25679490044f44dB4e228E00061B19E17,0xE6FD2a7FA765704A0332Fd3cEB287023BD96Be39,0x155Eb123eD327baACB3AD0F431f9Ab50FE490745,ETH/LIQ - Volatile
aOKSE-WBNB 1191,0x4Fabb616a19669BE093103684f4010B5b3351191,CL,0x088c568dc3123FC40dd153918125ee27027Dd6E7,OKSE/BNB,Wide,0xC503D8Dd197741C0A1FeE2767E8Cc33DCbD879ce,0x0379Ca3334EBfE91927AAac6DB824674a96CBd54,0x2Ae1A1Da9EF80BE63606975E92117FA243B12BFd,OKSE/BNB - Wide
aDAO-BUSD d6ea,0xb6395c71e7FA10334ca1FFb183896772C495d6ea,CL,0x604a99F4c5e46aDD74dBA10C21B5e26374A1162F,DAO/BUSD,Narrow,0x1e07eFC6A6A0b2A6373745A2900c65DDE957EE6E,0xCbBc87F131bB0f5588eE807CF7BcDb58F1190a6A,0xCA8b1ed3225763C69c1a89914Ac91Ec351B9d716,DAO/BUSD - Narrow
aWBNB-ANKR b548,0x09f3AAAc5Aa3B07beEC5987E09a5623D79cDb548,CL,0x90D43f6e920Ab9500AE0473d6f67A95126ca4091,BNB/ANKR,Wide,0xc73076103d92b90d0fe7F2EE420D0AC86851E808,0x70d54Dba3a28B53Becaf0A645360fB3E459f9560,0x188930759bA4511Dd51d242Ff016151E5DD79DC2,BNB/ANKR - Wide
aWBNB-OATH e2b4,0xB84b03a6a02246ef71Bcf3DDe343B0A7e693e2b4,CL,0x055557c6606f7b0d34e617653c447f079B0B0a73,BNB/OATH(old),Wide,0xdf372d3aED90dcb70686957471c5f48CBf614498,0x59C9B0d421a3B000A6F9E7DeF9828Ca80594eF18,0x9F13ab0c3b820d6D1dB71b4E7693422Dc7B9C14c,BNB/OATH(old) - Wide
vAMM-DUSD/WBNB,0xdd0118F593c91ef5FA40C34d5687654C215C3D98,vAMM,,DUSD/BNB,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,DUSD/BNB - Volatile
vAMM-WBNB/RDNT,0xda57e73e5A2fA00C5c6B660454c1950DCB03E958,vAMM,,BNB/RDNT,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,BNB/RDNT - Volatile
vAMM-FRAX/sFRAX,0x7451ecbe4a56d103645E51A8d1d117606E8463b7,vAMM,,FRAX/sFRAX,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,FRAX/sFRAX - Volatile
aTWT-WBNB 5196,0xE98D0135d7c8fE39be84a7C5960EFa1d15495196,CL,0x1A2a83DEaB03dc7110080E7f83DF7FFE36681289,TWT/BNB,Narrow,0x6f6a8ae754eec07f21C9f1C8652E39f08546c50B,0x0ba8B083680918f7e6525a1BeFC62c9D52513127,0x6618427Af39c908C323F0C2998657Be7Ef94bE56,TWT/BNB - Narrow
aMULTI-WBNB 7103,0x729e04F97026dc7426cf112BBbb00a9472097103,CL,0x972E8BE53425DbcaF3446c7aC130ADB48ba3E125,MULTI/BNB,Wide,0xBAC61cE7cc6338D248398C4DC558e0C597B9F9c0,0xE67Db6636192FD6fe2918Dda0A01FbCE4499B1B5,0x5f8cfe7DE3537F9cfDAeCe720bB0492E4AeE939e,MULTI/BNB - Wide
aXCAD-BUSD E405,0x1D6b56dAda36fF58A454a3f5cca3A3631F17E405,CL,0x0Cd7F0d5478FEFe59F2B9F5aBa623706f2924e77,XCAD/BUSD,Wide,0x6219e198326478320cf6A77895Cf95c9D7FeB82b,0x989118925e1CcCa8D9935c56a83555a9C992f8cB,0xa519fF6653E9432766523FE42cA9693E494F5A38,XCAD/BUSD - Wide
vAMM-USDT/SEF,0x5D5F0B239303024d28F9a75eBd634a9D12513725,vAMM,,USDT/SEF,Volatile,0x891Def9E596Af27E11C94679Fbc8E0a074124859,0x13b0F44011777D1D6599B05c2d75cbE576fc8C9C,0xe8899AC9E9241CAe451BC4b660A09CBF034d5c4E,USDT/SEF - Volatile
vAMM-FRAX/WBNB,0x735b028e646E28cA91F7882F0866426DEe4ff37D,vAMM,,FRAX/BNB,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,FRAX/BNB - Volatile
vAMM-fBOMB/CGPT,0xb072badF1c7c0d679eD204bBAE50d9C2F7c6F87F,vAMM,,fBOMB/CGPT,Volatile,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,fBOMB/CGPT - Volatile
vAMM-ETH/HBR,0xA26D4fAC88227586e83312A4D2ddae42788f5c2f,vAMM,,ETH/HBR,Volatile,0x9ccCeeF9a4Ea26f627008dF3B2Ec3c58b190C846,0x876689cC91A9de4D177211224dA1E94b7bAc4045,0x3dD689941216f45e38171c4bE2d8ef0b11e260e3,ETH/HBR - Volatile
aLTC-WBNB 531d,0x27420e641CE96a6C0191dbFA0A9500eaCe33531d,CL,0x320e85137bB10157BB8BBB22a912D516f8296cb5,LTC/BNB,Wide,0x25891Ef76c89cc38e980Edc8887b7751a19E670b,0x789C64387E4370a31F086802E13F052450f20841,0x9AFD80591cb7ed9F271caBd6c30E81f5F51Bdee6,LTC/BNB - Wide
aJBRL-USDC 00FC,0x50cBEfFdD5671C8CdcE323E0553F1990678100FC,CL,0xd63bBA6078a328b93758Cc7556e21D3380397D41,jBRL/USDC,Wide,0x029DEc2899F0DA70515AF85aa1c07c7C3d34E7ec,0xe99262a51ebad75599F7EF01F4b1CC689Fb325F7,0x257Acc45c0aB7Ca40E32d892703174e05d34Cc6a,jBRL/USDC - Wide
aCGPT-BUSD 68C0,0x07d0adA02f272D61e09988D661d512B95d0C68C0,CL,0x8731bB0202dEb31a93B3178b674e51c3Cc49b285,CGPT/BUSD,Wide,0x6154F429B46091cBbC5e0f33f07B84dC4EC33aea,0x8d68Ee77f8E5B5ADeD61d772a1e2B4eaF3C460Dd,0x186bF735Db9cD8068E018cDD3712b1a60fDC65e2,CGPT/BUSD - Wide
aID-WBNB E753,0xFEa715aB7E1DE3640CD0662f6af0f9B25934E753,CL,0xB66566fD115CAf17633504A5165a319F17D9F096,ID/BNB,Narrow,0x8E1A05367A7e76Dac825B7fcaE3E0725B4b1973E,0x6a8C8132E5cd109eB4Fb76Ad9700305133609137,0x39FbBD9eED06A9AAa02086197c08644035Ab2863,ID/BNB - Narrow
aUSDT-FLOKI FC3e,0x2D65274C588C4f1f78Da0d288F69cb47C2FeFC3e,CL,0x5135c813d5f9d3624221b3BdBaC805339Fa5a591,USDT/FLOKI,Narrow,0x19651F8d40123B58E91802A969d84434924ccbF0,0x8d18c4F932326624343b943C79402Ae543617199,0x48b9DC7192cF98EA407F00dF38683C963258c9Eb,USDT/FLOKI - Narrow
aWBNB-LQDR 3DCD,0x9F19aD14cD941E29b0E7Ed8F5a1003FAE4993DCD,CL,0x19934Ce0f772EC67873Bbd1127f173e6c79856a3,BNB/LQDR,Wide,0x77a7eE68a58e6F0FD06A4206dcD7Bf7B92FCd977,0xB870E15416e4703B4F554Ef5ad600ea2Cda3b1C3,0x43F06Cf5Ac612791f84a4848DB6796359e8A31D7,BNB/LQDR - Wide
aWBNB-RBNB 5772,0x3513292A2E0e0C6FB0A82196D7ed8eB499fe5772,CL,0x3cAd1CBA60f695Ec7FA522Ec486f55D77C270b18,BNB/rBNB,Correlated,0x0f75C0004bcda3DF44B8375197F3f2c0915edA8c,0xC1BB5a9Ac7D9F40A8B7E0917Fb404EF74e7144a3,0x49c49C10ad25949388E191838ff7A9430FD6CED7,BNB/rBNB - Correlated
aUSDT-ERN 578A,0xC8fAdcc6cb1a5386614097BF93cdC27e5d2c578A,CL,0x8DCDF3CbD3a588a2e2FB607BdC9180e4FefA583b,USDT/ERN,CL_Stable,0xe7Fea1D6F152BDd4c1A7276434E4ab3bAd08DFAe,0xf84e635BD8B2E10685fe93779CAC8dB619Cd48a2,0xD6c081fE4B18856a88d04c753296A4FD822De36A,USDT/ERN - CL_Stable
aWBNB-THE b15b,0xe8EC29b75d98d3cdc47dB9797B00dCaaBeA2b15b,CL,0x51Bd5e6d3da9064D59BcaA5A76776560aB42cEb8,BNB/THE,Wide,0xFBfda960853C7002bb3f4614392503Bbd92fbA74,0x633c64210E2F2c639db55c910bDf60C4126f8324,0xC9bC848e07a00de96651B6CAD155F6D14519C29c,BNB/THE - Wide
aANKRBNB-RDNT 6f46,0x137B283858b82Ed466823e81b7f791a04f7f6f46,CL,0x09547029e78413571c79791654667c4c4d3322D6,ankrBNB/RDNT,Narrow,0x6b3090713fD7d81B3c897BF89f01c1ce130a0072,0x02C3a538e805370022a6958e97AffeA9253650f2,0x9B9872497582B8569b04EA7B463F2414D51F3eEC,ankrBNB/RDNT - Narrow
aSTKBNB-THE 78AF,0x96789A7d719434776243A2640B066DB4F4e778AF,CL,0xF1b7007694DBcba004DB73473CCa3c5aDd3803E4,stkBNB/THE,Narrow,0x318Fc05C4A2eCCf3EFDb81135FEa182aAb026EfA,0xA967e0718A79abD11257F3b2D417Ade2f1D84b4B,0x52549Ef220A1fc4704B5241A509b0098ab39d52E,stkBNB/THE - Narrow
aWBNB-MATIC 1E3F,0x831A0Db124E830c8fcE65Af2F3527F1AC5401E3F,CL,0x775CAc1c1b47250121291934d15912Efb69213E9,BNB/MATIC,Narrow,0x661258756e46195dAabdAdbE2b1Ec35AA0982708,0x65B2F2F3Ec2C0a49C253e72E65B6a272Bff81d7F,0x990F80dB32B8Ca76a0484589a9d67e1007D5D81d,BNB/MATIC - Narrow
aFRXETH-FRAX A59c,0x7708a5efB177361a155C3674135B4ae368E0A59c,CL,0x3CADD2F6A964D262B5Dd5e7169C284B465336F0e,frxETH/FRAX,Narrow,0x3fcaFB385924EAc30Cd079EBAF1256873eEe65D7,0x2a5AEFF245262EaC5bE622bDc4Cf06d21Ba823Fe,0x8895b0FC668d400a30dE5BcB7B226E9C897c5aB1,frxETH/FRAX - Narrow
aHAY-FRAX 759D,0x887c2Cf737c5f2283540367eFdd84E91D13C759D,CL,0x30F8542ede13c68c5B4ed2922401c8BA63d88e59,lisUSD/FRAX,CL_Stable,0x319aCFBBCcB75c9Ee913D2830AcD0B2Ab084EbC1,0x1cd82eB1c336e3a22f6F7eA2710aA1f847abB029,0xcb188e129343dC490088fB473679307C3BFdCc6E,lisUSD/FRAX - CL_Stable
aWBNB-MATIC 4f66,0xd56901a24220d68fC751B95eD518a44b7F194f66,CL,0x775CAc1c1b47250121291934d15912Efb69213E9,BNB/MATIC,Wide,0xcc97677826875F55FbA50cA010f73C80aBFF16A6,0xd85CF66303Eee65D14b4cf620ea6b602b56f3D6e,0xFA1Ce7531B7351362bc2f97Da3a8B502CA384524,BNB/MATIC - Wide
aWUSDR-USDC aa92,0x339685503dD534D27ce4a064314c2E5c7144aa92,CL,0x3f8062cf591a918Bc3B183fa241ec49efBd30e2b,wUSDR/USDC,Correlated,0xaD11A9034fB8657ebBB2FdD75f7254C2805F4981,0x2e59003F855FB81A7d33879bD9f14B650FaEA6D2,0x9E2A52f6226A2Aa7cc3D8d910e2F14445E01dd1D,wUSDR/USDC - Correlated
aBNBX-THE 1A05,0x818c686536f8B86DadE0841fcc2416cB89201A05,CL,0x1335Ffc90516b022425dBcFe4eA3610aA45f6C3E,BNBx/THE,Narrow,0x2281a659358dAC24FFa036B6FFA939eEfac5a3d3,0x20e5f88cc0A0701Af8181dC6ea97D6ef5CbFB105,0x60d36797c4116c467D1AE7F20c30097450652602,BNBx/THE - Narrow
aBNBX-FRXETH A888,0x178B4EF248A6b11d0f913EEecE694383DCf6A888,CL,0x733a0b28e4d7f2CB421730c4E4E26F2aDCe3d240,BNBx/frxETH,Narrow,0x89aD66aA8E27842D9d8f62f608Ace5815426D7E6,0x03F75512F197E06917863923401000155a4810Ae,0xDc7e7ec0dBAFb4F0becb95d613B52daF657439FB,BNBx/frxETH - Narrow
aWBNB-BIFI 2aBc,0x6896655Ebad0C3730776111040D7731975A42aBc,CL,0xCC0b8D28e7c31555a3889CDc05AF55bfF57c368A,BNB/BIFI,Wide,0xF352D2709BcB4A50a87c8780D6006a8115a599ef,0x3f64Ef50ef2285c46Eb7B617Dd476593252dDADb,0x1814D57Ea6D4AE3823fc9C30378E857d9f7d49Aa,BNB/BIFI - Wide
aANKRBNB-ANKRETH 63bd,0x5E5f6Af97CD4F7f71322192E85eCbF66F85163bd,CL,0xa31FDaD356065d3E244Ac33C2e7901Fff7e8AAec,ankrBNB/ankrETH,Narrow,0x1aE3a213FcFdAa5C5cA6e829c78A8d7fBdf84330,0xf954C58f89C691a5E221424843BF7DE435eF3d1C,0x5Fd5e5aa6D80900f0304b63dAbA544DEA92290e5,ankrBNB/ankrETH - Narrow
aID-WBNB 4666,0x34Ffbd9Db6B9bD8b095A0d156de69a2AD2944666,CL,0xB66566fD115CAf17633504A5165a319F17D9F096,ID/BNB,Wide,0x005750D2519C3121740716690e4c51939565F9Af,0xD6e89014A6924261F27024a2019b9d5369d2b954,0xD60808861a0b42693BcfCE462D745B17718c622e,ID/BNB - Wide
aUSDT-FLOKI EF58,0x36260CB6DF1cfdAa7522bddF7e2f9Ae8E86BEF58,CL,0x5135c813d5f9d3624221b3BdBaC805339Fa5a591,USDT/FLOKI,Wide,0x62364757b0113125c725b91B36A484679b33E775,0x9bdb62B36D3717Feaa6aEDE69505f8B2847f4267,0xaf4098442a5513a532485CcBa38e3CfD4d5C20BF,USDT/FLOKI - Wide
aXCAD-WBNB f2BC,0x3002098BAAfDbaE6403E5dF225f295D4FcFDf2BC,CL,0xe2624920C88b470B78EFAdfdE51Dd0E2C841934B,XCAD/BNB,Narrow,0x9144cD71Ed9fbdAAeD4A0677Cc973cB8031dBd4C,0x770BBF567b4212320A371357EbD112BA6C17feE9,0x0dcC9002A0805c6ad0E16465C01902D14d9618c1,XCAD/BNB - Narrow
aFRXETH-WBETH 308D,0x99f5fd4588401e482d577A775b645C86678e308D,CL,0x3bc0Fc25aD4456cdd4e4805ED89Ec0d80Db5e2c4,frxETH/wBETH,Correlated,0xB9b491909B5e77534A5751f88f48f1bB750B527D,0x9a449A1d624F6859a3c9579C30c341ECC98cA647,0xD8c69C22d09072ADDFC615E3006A479BdE7c1c57,frxETH/wBETH - Correlated
aSTKBNB-THE 27D7,0xC9ea5F5D8648B03893bB9824A06f2411ae7F27D7,CL,0xF1b7007694DBcba004DB73473CCa3c5aDd3803E4,stkBNB/THE,Wide,0x50e5dE6bdEdE72E622dfdD599D53c3D9938c4535,0x0dc28C0ab2a1bb559272B614662d6dA48fe06D68,0x5c75e8F491B5f2c5bc1cC91FDf3514d0dA112587,stkBNB/THE - Wide
aBNBX-ETH D728,0xcB6a1dE651F3A89BD9Bbc5F0d15C01fA24b0D728,CL,0x6B32E9178a6670dc9b19a74FE5080C54ea5347C7,BNBx/ETH,Narrow,0xdd1dEFA6f68b035c436F688Dc7F8FA1CD9631844,0x2e4fA5B136969A05463177Aed24Edeff83b22c76,0x0C68f6955e0181eB898E554e5AC2D832B1ba4089,BNBx/ETH - Narrow
aGHNY-WBNB 8618,0x49DcC56354A5A4875fB5d8bD7e7073c4f8868618,CL,0xCc3aeC37005fcC95288bfB046E5aE789cc322099,GHNY/BNB,Narrow,0x27c16b7C81006a1E85e6de60eeE7307879523c8B,0x0a629a04A4cAAcFAb920e91574E0EcC20E540d7C,0xe00f1BAd29091837E79616497fBF3B19a363c2Bf,GHNY/BNB - Narrow
aWBNB-DEUS 03CA,0xF07C6760cF104faDe420cFc0BaD1D040205803CA,CL,0x6a524C7328eb652248d1a3786f9DB0e74CA961F0,BNB/DEUS,Narrow,0xeAFB5B6230Fb69E1DaD4a426DAbacAd9247239D1,0x99CA2E521492C2c7E2AE9aca891aaf837dcB04D5,0xd1604f00F0101c87047cf7E892f04998FB1AE437,BNB/DEUS - Narrow
aXCAD-WBNB 376F,0xDa93b6524f9b9Ca3ef37Cd3fC9f27d01eB7b376F,CL,0xe2624920C88b470B78EFAdfdE51Dd0E2C841934B,XCAD/BNB,Wide,0xa5269A6180D4B6c07af4f07EeCc63B360B812064,0x64046E79d7962D5F308F9237eB8f2Bf95a1Bc8B7,0x4061f45b6102831bD7d1d85A83Df664353FC6B81,XCAD/BNB - Wide
aHAY-WBNB 0252,0x91fa468D7703C773D4528bD0C50156403bAD0252,CL,0xBF121d987F9635ed6D2f7bB957FBbe163bDEA0E0,lisUSD/BNB,Narrow,0x5aCebBE0d2a2486FD10765396c6dFb95C8521d08,0x4A618f016EdB580d02ce3d5Dc5C9ff4eaFEa316f,0xE7F01f9Bd6C3294Aab1156356DcC65967213703a,lisUSD/BNB - Narrow
aBTCB-STKBNB 51b5,0xE7b2F6FfbC2520428789F8cD984CF709B26851b5,CL,0x16736fdaB466f69E11Ba5fC294Be17D2FB8c3b02,BTCB/stkBNB,Wide,0x6d8fFB9a23B9eA6CA9b910783d0a4961c5af6A22,0x9DE01621287AB5cCeeAffF5cE779dCeae643C00d,0x411aaE085491F3aF65F658641C78A8689fB15259,BTCB/stkBNB - Wide
aXCAD-BUSD 3613,0xc9E88650dB57e409371052ABE7248AA854013613,CL,0x0Cd7F0d5478FEFe59F2B9F5aBa623706f2924e77,XCAD/BUSD,Narrow,0xA20992a10b63711aFB6998032f64F62aA9164642,0x332b71120d64d62Fa04D14746225c8d392f4f3ac,0x8b1D7BA3068f6655B44Bb1CC90A6Df47dB34C820,XCAD/BUSD - Narrow
aLVL-WBNB E6EE,0x2C0cB3Cc3834c6bA783a2564AF6877B67795E6EE,CL,0x011077b8199cAb999e895AED7f8A78755A678106,LVL/BNB,Narrow,0xc1C9c25172FBeE39c258E8B32eaf6f45131Dd301,0x254D03513e17d68Ef9011cb97dE95fE58E0431ca,0x8fa67Fc71245B653Ed3182a3dE9426b63F082041,LVL/BNB - Narrow
aERN-OATH 4A7D,0x4592B39902d8b9f2e1B3d4d37e18143665494A7D,CL,0xd20c7C2693c3Bf844f84DFA03012a6C07032c5a6,ERN/OATH(old),Narrow,0x231487f6c466c16808a21452241550Fee4CE9027,0xD0cc7e15692280b9202dCF39c36ff4a2879CC870,0xC8d98C34011C0f5e5aBA3EBb5280699B86B4d7c2,ERN/OATH(old) - Narrow
aANKRBNB-USDT b297,0x59194e9AC8ea33F4A54fB92F4887AFF14751b297,CL,0xc1716bEa36140Fa08476742d80cb28CEcD492A6F,ankrBNB/USDT,Narrow,0x95A668c6AAE4EAe7D2f0201AB99f340a86DfA63A,0x1de549Fb13f875DfdDe8f9276877C400A60BF166,0x9E88119Bbb8c6cE67B8a1c2651F21C123400631c,ankrBNB/USDT - Narrow
aEQB-WBNB B32f,0xa5260FF1b9D64963dadbBCe52CafEE919274B32f,CL,0x89217690eb025Ef16124316f4A7884c13b30fb6F,EQB/BNB,Narrow,0x4fAB3d8bA1Ad91Bb6ee8Ba7144A397c95538a38E,0x28D14C0Db78cD693b825380640ac24de8598D44F,0x88b167FCb0724F1e5A4E10E8089a93f23F05e1F7,EQB/BNB - Narrow
aCSIX-USDT 458D,0x5A27771713631D7e3C0f1e781AC1D48f2b76458D,CL,0xC9Fd6dE6e25De1B0e18B1e7EEb19b3D391614fF5,CSIX/USDT,Narrow,0xEa6DB89bA474DC659b00fAC41b6fACdCa94A86D3,0xb356891444f65aA1256C76b367A1BFf701dB1FE2,0x28953340100b43951043e15Fbe3e7C6f097E5dbf,CSIX/USDT - Narrow
aJBRL-USDC 6827,0xA3dADA1A351F9245A84E1113c4DDFE1D2E916827,CL,0xd63bBA6078a328b93758Cc7556e21D3380397D41,jBRL/USDC,Narrow,0x38935Fde3C3227Be04F661E7F1E9F07ea920C41f,0xd3bbA730C9134Dd3Aa255469386D30738AB2123c,0x69E49ac8BFD23a73707545aE12BD6cd84CeDd789,jBRL/USDC - Narrow
aUSDT-PENDLE 76c9,0x97D81162B96D57476CcF170595a39c1DC76676c9,CL,0x8e3ae967604DC4B4ba676e6D34ac603Fb07fc921,USDT/PENDLE,Wide,0xf19ec28683CdD46440A51B250fd9cDDBdc2c1cB4,0xdc0b599e54bf326eE3975A9B88bd3EA326DF3E1D,0x128D5900C1F27cE2C1aa5655F3460970da6C2333,USDT/PENDLE - Wide
aARKEN-WBNB 44D0,0x2784F6c62A12Dec57f2b6C0E64f2757315Cd44D0,CL,0xCB995DaE5238c1e08C7289b335c80ED8d129A46b,ARKEN/BNB,Narrow,0xf97F14CE5EcFc5470b7832Ef89E9BBf16baD394d,0xBd6d2dE14a5638489f1Ac4530CCF06dB2d98E359,0x0B15980Df32CF918c51b6f378bF3BCc69Ef44458,ARKEN/BNB - Narrow
aID-ANKRBNB 32c6,0xea8775Ab71ADd9E41Ac4655Ef439A3FD028532c6,CL,0x1d56CBcc160D9f5fe56ba184bDb847Dc209F7243,ID/ankrBNB,Narrow,0x12c14083478882B53AfA0a31280700d4278A05F2,0x916D2A3bbB3F4D50d394c9263Ee2d271153dA6bB,0x3b3b3696F584c59709F04391a7bc458e68cdD910,ID/ankrBNB - Narrow
aUSDT-OOE C8C3,0xC75042c472229eDbd72e65cb88E1D2a87eD6C8C3,CL,0x3401Cf94c6F81347b426Df1D0f6269b7A24fEb2E,USDT/OOE,Narrow,0xd6d977DCC31E52ea19b4b447C35Fe6eCd38F0969,0x5fae4D777A963c87C3927d172b59086F9D73A048,0x2E6C8cD6986ad3e9E789Fc3fC2AE0c026283DE8D,USDT/OOE - Narrow
aCSIX-USDT 9a14,0xA0Ae511748c9B8876CD686234842277Bbf919a14,CL,0xC9Fd6dE6e25De1B0e18B1e7EEb19b3D391614fF5,CSIX/USDT,Wide,0xE88C4dD1a77A9763C6dF09D61c2De074B7D0Edf4,0x5f1c0335B99DA38A2F03cc532b7A032A025cD525,0x1fe98D43a07CBd77963D51bAA5bc18Fc98a32c62,CSIX/USDT - Wide
aWUSDR-DOLA 0876,0x92104a7BeC32297DdD022A8f242bf498d0470876,CL,0xdB6BfF81311C5C4F72668D9C4c8a5E2CB4584A82,wUSDR/DOLA,Correlated,0x2174e40F56806D32f56Ad95202a4137B9F513E0b,0x8AB2280E89F117f754Cb51b6F37Ec4D0D0cc338e,0x1D699eE49F8A09fEa147a0aa4488415f42fDc77f,wUSDR/DOLA - Correlated
aUSDT-BTE 221c,0x0E7d766ed7bfFF9CfC51F6245D62A8002BD2221c,CL,0x9D49003383aB126C563ae2B7d545DB003e657F53,USDT/BTE,Narrow,0x371bf34BA350ade1114BFaf3DD21EB55E9503be6,0xF56c39Bc522315951fBCcE28124A0920C70244F1,0x114F8Fc97be63cf4B133f75dac5ab535d965C030,USDT/BTE - Narrow
aANKRBNB-THE DCDc,0x23d13bc67bD086B8beFf6393eBF863d6a8C7DCDc,CL,0x059eDC38A9Ef11a64fbECC2c30C991eCcA51d962,ankrBNB/THE,Wide,0xCDEf7CC69FE09d353330416e423149B220075f98,0xacD34BAa3ad9A42Ed01eA6138d63aAd97A22fdC0,0x988eE00FBC29a4b822C83c900dc205d1C7421ec0,ankrBNB/THE - Wide
aBTCB-STKBNB F31F,0x2DD1142087867d971D02Ab5Af75A022cBd03F31F,CL,0x16736fdaB466f69E11Ba5fC294Be17D2FB8c3b02,BTCB/stkBNB,Narrow,0xD1A21AD540B9Df59E3A58Afb5800817e8D569f89,0x1A045c12481908b1C341E067ed25Fc9b8ABa5813,0xC35faA184C220F761D2Cb2F4b81c700E0370a3E5,BTCB/stkBNB - Narrow
aARKEN-WBNB 1780,0x4EDEEDFf00A8Bdb98b57a2F28E23F384ac391780,CL,0xCB995DaE5238c1e08C7289b335c80ED8d129A46b,ARKEN/BNB,Wide,0x104F2aE934aD9Da92f002fEd263476021188cD61,0x4c848CF071127B6cA57CAF118Ec5836499d6ED14,0xCBac4f46aE3b2Eae48943d6298624DF10225D9f2,ARKEN/BNB - Wide
aEQB-FRXETH 0621,0x15638597385a19eb84f4EA7F8054F97c28E00621,CL,0xe6385768234224CF79d84c390E346d43bC812824,EQB/frxETH,Narrow,0xb323C5fe90e3fAbaEd5B7e975C229fC65Ee7d978,0xD1944253E6Ef404f039789679f075dFEFF8189a8,0xA8AbA5ccAc82d062f728Ae4D2b6435a637cD6FE7,EQB/frxETH - Narrow
aBNBX-FRXETH 02b3,0x91Ed9458359d0C7Bc03cFE21a58C905fD64402b3,CL,0x733a0b28e4d7f2CB421730c4E4E26F2aDCe3d240,BNBx/frxETH,Wide,0x2D41D22abfc9672fD503596CeE624322aA81d163,0x46635F6133d315eA2785C2760dB579fA996283F7,0x97f273168fd1aFFf0f2C5aB2A277a71E0458d762,BNBx/frxETH - Wide
aBNBX-BTC 5f88,0x0827841963Cc8a0515b5baa59782b0a0870b5f88,CL,0x1a0a28D2217503f29f5579C16D8783bd7B9C8C93,BNBx/BTCB,Narrow,0xF40d8323c3a9d108467a23a4018b637Ed0817aD1,0x3348B0E24B82c2F956a99f0BbDdc75dA0a9aFAa3,0xf08271e643ECc6483B36D0775eeA6588dc2E7857,BNBx/BTCB - Narrow
aANKRBNB-BTCB 7be8,0x4589C07b77bc5271a3A84FE83e255ec370277be8,CL,0xE6BB969eE786E1a42C179EB11A5038640304Cb4C,ankrBNB/BTCB,Narrow,0xBe4D4fA65fc80593B0B06a2b155fFe93F1419358,0x8b1D9Bc54426deE13BA7642C01A47818Da23053A,0x776C5F3a15fe0caE24876D766a88a33Ffe04Df1e,ankrBNB/BTCB - Narrow
aETH-STKBNB 0537,0x95375694685E39997828Ed5B17f30f0A3eD90537,CL,0x8b41d72def3867E19f2285B45DA655e24928018F,ETH/stkBNB,Wide,0x41Ce74337E3DD64696DEFB1fd139Dc21f3941AAa,0xEDa1C4a69914727C465bA1e086217dae791e7D36,0xAbC406B71d8cd84bE27582AC75f3F2329082cfF3,ETH/stkBNB - Wide
aTWT-ANKRBNB B039,0xeb4C1905387004b953Abc1184C86E7bfD773B039,CL,0x80c264189DD38F4Fa5d6e424C1bf879B3b176076,TWT/ankrBNB,Narrow,0x3e0eA8a11b5c66F0195dd7895BDddca20680b61b,0x24ea7D0997fd231632802FB19A43AdE92694CCd7,0xe4bAd1724a4FEA71b4ecEF648f817270A7E45688,TWT/ankrBNB - Narrow
aEQB-WBNB 982b,0x69182Dc057b209F6E8340BC5699e23c79dA8982b,CL,0x89217690eb025Ef16124316f4A7884c13b30fb6F,EQB/BNB,Wide,0x9379fd51807401A748FA08B68533615A8b2D0446,0xE4A7c60bec301D1adeF1aFfb40Ab87f521Ebc747,0xa09249966b94c18155CBFd5DDC91011aCfd37022,EQB/BNB - Wide
